,key_mlbam,name_first,name_last,at_bats,babip_P,hold_P,swing_P,Correct_P,Precision_P,ops_P,Decision,Decision_P,Total_Score
155,650402,Gleyber,Torres,90,108.03788587781801,107.64351374397538,97.52632841624452,101.14584385519505,124.35463077125155,90.3653522044044,430.6703167866665,106.87522636298384,206.07684540409502
156,500743,Miguel,Rojas,44,101.99380834619186,98.75941697979574,75.01677745694224,97.35929259411859,92.34592146239268,129.36230479261462,363.4814084932492,90.20161431440197,205.8796708838052
157,681297,Colton,Cowser,51,124.65909908979003,103.17875609397962,129.30242268219388,111.65986189301478,85.67649380121989,73.42184866607859,429.8175344704082,106.66359974388344,205.70407362181777
158,641487,J. P.,Crawford,68,82.49499204471398,112.33111157852112,94.76710330477916,102.16099374790231,107.48340976485548,120.65828277292631,416.74261839605805,103.41892612544277,204.9955635342629
159,665828,Oswaldo,Cabrera,86,100.01718415343619,105.40792675033101,115.68007738687352,104.33598611715922,96.2014414157047,100.43323111848206,421.62543167006845,104.63064598076437,204.8558536167235
160,663647,Ke'Bryan,Hayes,91,115.06993762134465,103.18029927694268,81.49970884211008,95.84222232103845,105.6516778881568,102.94461998285843,386.173908328248,95.83298931768279,204.84026811978433
161,543257,Robbie,Grossman,43,113.06290382562352,111.49760447205949,75.7415772391349,97.00083266427295,107.06355269546152,102.17446073111634,391.30356707092886,97.1059663906777,204.7246486690476
162,665862,Jazz,Chisholm,78,105.48077615289925,104.82036863020656,87.69322364758293,94.42837794450847,98.60985150627552,112.41880125428881,385.5518217285735,95.67861219075736,204.6284008943514
163,663586,Austin,Riley,86,113.06290382562352,102.38700895586466,104.55554752770702,98.03550821269185,109.82213885742615,90.1086324538237,414.8002035536897,102.93689609486658,204.5226642345902
164,608070,José,Ramírez,108,86.5688188123542,92.86655145095553,106.37738239750556,94.61555393638876,99.49820361487211,127.07627653744369,393.357691399722,97.61571826829834,204.43826594319728
165,676059,Jordan,Westburg,83,117.14951480727255,100.73422186213294,125.61660631914211,102.50476589630182,98.21597228403316,79.06968317885385,427.07156636161,105.98215978441972,204.09175877748294
166,672275,Patrick,Bailey,58,116.06191984221832,98.39991290321406,100.45971055190653,97.8799942896289,100.64367092712942,94.78539660570678,397.38328867187886,98.61471124027298,204.03836946423553
167,668670,Jake,Rogers,38,78.73206258302528,107.03990525569141,107.4459052117662,101.65110306590293,90.6095024263477,127.07627653744369,406.74641595970826,100.93826665922676,203.84243621946126
168,686217,Sal,Frelick,79,123.08113581017244,111.41142650909366,83.80010384975027,97.34693892166659,110.60158917345528,84.46079794104843,403.1600584539658,100.04827550983748,203.81924238544792
169,656896,Emmanuel,Rivera,51,109.99332272628533,100.913962798544,98.38577865357466,102.18811733578175,95.69073436575495,100.43323111848206,397.1785931536554,98.563913962186,203.7771908845697
170,541645,Avisaíl,García,37,101.07494520793787,78.95773891981317,130.05272687570758,101.17964928429105,90.76596174415708,107.30885574273023,400.9560768239689,99.50133501632197,203.69323549165603
171,668853,Austin,Shenton,22,84.99484028849321,109.99088008730196,131.97396034091688,112.41812163423788,86.18952669823318,103.71477923460051,440.5724887606899,109.33255121208222,203.6873609736291
172,606192,Teoscar,Hernández,77,121.42120041213316,92.05758442089402,97.17653390457906,95.71607474782333,113.44313197830691,88.15533000375322,398.3933250516033,98.86536205717469,203.6536272651179
173,665833,Oneil,Cruz,71,131.68214692583453,98.28132467130928,105.6678405865124,98.20728052053485,75.13958737794687,88.15533000375322,377.29603315630345,93.62985415456477,203.54859261935866
174,666023,Freddy,Fermin,42,89.04221363556431,95.2737904981559,124.32158975915098,102.51395461629609,99.75639664147359,108.59245449563369,421.86573151507656,104.69027883524538,203.50761290084438
175,663624,Ryan,Mountcastle,79,118.34724597131967,97.74874446114677,108.27818460451766,95.18294982170823,104.27868662255374,87.07078207195215,405.4885655099264,100.6261182563504,203.3351322779863
176,666915,Bobby,Dalbec,25,104.71364323542365,101.87679876938623,112.06209965790134,109.32752283988097,102.82259325403255,90.1086324538237,426.0890145212011,105.73832953593502,203.1494673805587
177,683734,Andrew,Vaughn,77,101.99380834619186,107.0341359989336,97.2439707775177,90.29028325700685,108.94953158391381,104.014285610278,403.517921617372,100.13708289940028,203.1411298776352
178,665750,Leody,Taveras,78,100.68619541867656,98.1564183057568,101.03269691170671,98.09981416507264,102.83977617402822,106.5721816758465,400.12870555656434,99.29601440785781,202.92520295511935
179,671213,Triston,Casas,52,93.49432431734253,105.96104180824129,83.4504997452457,93.45991218824952,106.12085474719959,119.14241376949745,388.9923084889361,96.53240402869065,202.85077307211066
180,683011,Anthony,Volpe,93,116.61657656786811,108.14892754995478,101.29249527519394,98.5606976563244,97.12896662531662,87.54143494801676,405.13108710678966,100.53740634896802,202.61641210691045
181,667670,Brent,Rooker,37,90.9674506871441,97.09721232587182,96.9768170116454,87.77552663631744,87.89063577780357,130.43808279504802,369.74019175163824,91.75479513839761,202.45756187949365
182,656811,Ryan,O'Hearn,63,100.91450878697287,112.19069768904797,90.62104253519507,99.68700956882205,101.17900960227375,103.54363273421339,403.67775939533885,100.17674827227535,202.40581903286846
183,664728,Kyle,Isbel,73,81.96762679876605,95.67699843210511,86.43908513557129,96.17602055256164,96.0896750351924,136.7758184180795,374.3817791554304,92.90665233664885,202.27837494507162
184,656716,Zach,McKinstry,28,133.56332045334648,98.99179207857173,90.39580382135448,92.4766384883587,96.96321753551233,82.50749549097793,378.82745192379724,94.0098913223306,202.0452992944928
185,666152,David,Hamilton,25,104.71364323542365,116.15036937219084,124.51344406433482,115.95173218268249,102.25876048942919,71.62481041201372,458.87430610863737,113.87433362817751,202.04356045189618
186,682829,Elly,De La Cruz,68,120.99265499891388,105.64519136450663,97.69944605048032,97.26108847706543,86.18952669823318,90.8787917055658,386.79525259028554,95.9871822259614,201.92290557820127
187,543760,Marcus,Semien,110,95.19422112311237,92.55330153687603,101.27182755528472,98.33161601766702,107.55583793855148,110.13277299911786,399.7125830483792,99.1927493683983,201.85624642951342
188,672515,Gabriel,Moreno,69,102.97925576982657,122.69740775081696,107.1964453986709,105.31411083888693,115.96409046671371,76.36854493361352,451.1720544550885,111.96294141726398,201.63684176898403
189,657557,Paul,DeJong,43,113.06290382562352,89.49729629745087,125.75150387747452,107.29299893527437,107.24719515291514,76.36854493361352,429.7889942631149,106.65651720070362,201.37224158032214
190,664238,Dylan,Moore,41,100.3353724381237,118.67437062050999,116.13708510000687,110.77431063307716,108.27114097629291,76.85966097820265,453.8569073298869,112.62921500882781,201.22673171699097
191,672580,Maikel,García,102,87.99465818102826,105.11985539772142,92.39792572215967,101.53943101100128,108.20330191553083,112.22001618862177,407.26051404641316,101.06584533657632,201.17318252140132
192,671739,Michael,Harris,92,130.07905991978092,76.2779219783515,113.79613601624412,92.18170584608856,91.45300924469018,86.60012919588755,373.7087730853744,92.73963902442996,201.07923358226418
193,624415,Cavan,Biggio,46,121.9491186747946,126.66272608478668,95.50747129934774,104.45346494438049,113.58309719922201,60.714221012334214,440.20675952773695,109.24179177722948,200.5734616207939
194,621438,Tyrone,Taylor,57,111.53708865928581,100.57989569480551,110.83064801330902,103.9541873165522,108.51199404453817,79.06968317885385,423.8767250692049,105.18932737175837,200.4927132908282
195,669134,Luis,Campusano,80,102.8437567490768,83.64422741522726,107.4222647485733,98.8352534744049,98.85013513978156,104.24961204831027,388.751880777987,96.47273944297382,200.01942384166736
196,687231,Darell,Hernaiz,38,78.73206258302528,102.67765667724198,142.27319862523527,114.06582707805765,88.82798159715868,98.83710397356731,447.8446639776936,111.13721557406457,199.92179885236087
197,595281,Kevin,Kiermaier,40,102.8437567490768,97.7364613819232,119.59196406179196,100.39624521002315,94.2071570887665,92.24796370866282,411.9318277425048,102.22507941708439,199.7709396459542
198,640492,José,Azocar,26,158.2211642293489,62.05907454467036,90.95949647556928,84.96502073845959,76.92183565541241,84.71751769162914,314.9054274141116,78.14698976453194,199.61633072502093
199,643446,Jeff,McNeil,90,103.88258257482504,90.38381015869594,91.49851571394302,97.52542900419198,114.06176170014939,99.94211507389291,393.46951657698037,97.64346882520168,199.55581764956065
200,686527,Dominic,Canzone,21,71.23377090845145,91.47756363696399,108.4471932173239,101.12189834291871,88.76234839071776,134.2644295537031,389.8090035879244,96.73507523720384,199.48417546828114
201,683146,Brett,Baty,73,112.70548684830331,93.62318959812009,110.07640759924824,101.22272836488229,102.62773539841167,83.69063868930635,407.5500609606623,101.13769935297097,199.33576212177582
202,673237,Yainer,Diaz,94,111.39749280364215,90.7424760720241,108.69019268996195,97.3350866157914,95.68796433436499,92.48329014669513,392.45571971214247,97.39188480561087,199.33227628077952
203,666158,Gavin,Lux,49,91.58627688229471,106.44278718125994,123.55009053192218,115.09625579369758,95.76614077581465,88.15533000375322,440.8552742826944,109.40272732011285,199.27353076313682
204,572191,Michael,Taylor,50,142.11137296236066,96.69280237182896,106.03278446294932,97.76322517363425,93.32948748980279,60.78145713748629,393.8182994982153,97.73002286016896,199.17643791009243
205,670042,Luke,Raley,38,118.09809387453791,81.87291074167588,113.37661109083861,97.6932693774456,96.86787513872224,86.36480275785526,389.81066634868233,96.73548786822454,198.96693618442112
206,686554,Oliver,Dunn,37,131.39742877031924,101.1437875585407,118.85374206141053,115.45568199152663,96.61567912140654,51.771816367106695,432.06889073288437,107.2222967350556,198.80691930376855
207,643265,Garrett,Cooper,24,140.2414864760138,107.54663830758413,94.46557161244577,90.03310969478876,82.99732200570602,70.22959437624907,375.0426416205247,93.0706520895892,198.30619251572062
208,600869,Jeimer,Candelario,58,96.71826653518193,98.54131748435753,102.60231202444214,96.67107463729417,98.38615783477562,102.94461998285843,396.2008619808695,98.32128001148025,198.15272327050042
209,671732,Lawrence,Butler,55,88.39463390003294,109.59380109781709,102.35517678873494,101.50896535728616,98.27708227176586,102.94461998285843,411.7350255156041,102.17624093964834,197.84586788109402
210,545361,Mike,Trout,82,63.84978246062417,117.66466241897416,108.70128692214425,105.5035149464177,115.9577969634864,108.72081437092405,447.8272612510225,111.13289691015902,197.41819532593314
211,543877,Christian,Vázquez,46,97.55929493983568,87.45176531531382,111.3714241592394,95.85606250687971,83.51698323472206,109.42679368502095,378.19623521615495,93.85324846610426,197.3462927785326
212,663368,Blake,Perkins,60,124.65909908979003,106.55366508457374,81.73662660037202,99.79362669135554,86.18952669823318,82.99861153556708,374.2734450745345,92.87976813087177,196.70862344355032
213,592206,Nick,Castellanos,86,86.97146448124886,83.02196237358848,112.25075639133217,93.23048806299327,95.31177587432356,115.78060751189314,383.81498270223744,95.24759789313704,196.62363388970806
214,656941,Kyle,Schwarber,78,86.30245321600849,109.57424796575911,89.1403065460579,96.7628572881366,103.97466712802732,108.59245449563369,399.45207892798095,99.12810261715761,196.5755564729787
215,660670,Ronald,Acuña,77,135.99174446158912,106.79612423414378,87.91290129241166,87.30007225416213,131.470256304189,51.771816367106695,413.4793540849066,102.60911384365201,196.4908942579999
216,666624,Christopher,Morel,86,82.62289125718642,101.93797636662447,101.5947606788666,95.65205918151258,109.2490053324096,106.5721816758465,408.4338015594132,101.35700858524493,195.9545450517614
217,621020,Dansby,Swanson,76,113.17733996309885,103.6320323322548,101.87463605263758,98.30302492893296,106.91865337249178,74.83380729427239,410.7283466863171,101.92642333309114,195.93199696177675
218,592518,Manny,Machado,84,115.7548777262336,96.05870194291035,97.0355908401373,95.13659077909229,120.11934037581817,73.42184866607859,408.35022393795816,101.33626794707294,195.92463114322902
219,607043,Brandon,Nimmo,79,89.94390693820294,105.28132582942023,74.54241662388117,93.25218672892981,103.35280907104152,115.01044826015104,376.42873825327274,93.41462608921661,195.89180368839362
220,608385,Jesse,Winker,76,113.17733996309885,102.95821512008317,85.69859586860393,102.18380850978512,98.93058716666765,84.46079794104843,389.77120666513986,96.7256955457764,195.54476449785005
221,643396,Isiah,Kiner-Falefa,68,109.99332272628533,105.61624281110242,99.41982554534512,102.70347527623598,92.5525118907202,82.01637944638878,400.29205552340375,99.33655136618039,195.34140245251746
222,596019,Francisco,Lindor,97,69.39784897782127,102.3015480447246,103.51777534380918,100.40320750164659,110.22644649455317,113.20224827780008,416.4489773847335,103.34605611715216,194.64610474496283
223,678882,Ceddanne,Rafaela,79,85.21001709935014,77.8817411798287,120.06653534775144,96.88627929998371,83.39796308047664,116.01593394992544,378.2325189080405,93.86225263386879,194.47522815850658
224,669707,Jared,Triolo,83,99.12651252923064,102.49980685876477,109.8648035861778,100.7629266324503,106.19780968175161,80.71696824507998,419.32534675914445,104.05985647907958,193.9815968662349
225,621466,DJ,Stewart,38,68.89055476014713,122.12222715575436,114.6089655592173,111.21796963088728,108.37692961064964,92.24796370866282,456.32609195650855,113.24196832758719,193.81122756199215
226,665120,Jared,Walsh,32,128.55469593634598,109.20523094382119,113.19404005848621,108.48514336788855,94.73083114580585,47.33423210706897,425.6152455160018,105.62075893099473,193.5652229527022
227,543228,Yan,Gomes,28,106.85065636267717,75.5544830506233,113.96145727922172,88.99767962710499,92.10449421673937,96.01318671717968,370.6181141736894,91.97266053085357,193.404582070782
228,527038,Wilmer,Flores,61,98.09240584114627,111.98553335313383,79.87897599581811,90.9145527267657,109.21726283898249,93.18926946079202,391.99632491470015,97.27788130675599,192.91871895772513
229,519317,Giancarlo,Stanton,68,93.49432431734253,97.82374733428182,104.96174623605086,97.04689698663405,81.5871733308518,102.94461998285843,381.4195638878185,94.65315031213045,192.87262246223094
230,676609,José,Caballero,79,118.34724597131967,93.8157506626987,105.18225410629465,96.64034057221991,106.14080602652788,67.7740141533033,401.7791513677412,99.70558934904592,192.76621941135738
231,662139,Daulton,Varsho,66,84.99484028849321,108.76486709269824,116.24157190621469,105.53870641822158,102.45999857494046,85.52435119345415,433.005143992075,107.45463751896582,192.7142332599395
232,687952,Christian,Encarnacion-Strand,73,92.21358014861181,86.20392505112072,110.36418905702405,96.29714904192255,88.58368021762854,102.17446073111634,381.44894336769585,94.66044112935171,191.8544615692158
233,570482,Gio,Urshela,47,135.26838411870835,80.76253432983708,108.66627845614676,96.50550926343409,83.72696879256937,63.30281183068954,369.6612908419873,91.73521507390163,191.0208130486006
234,602104,Ramón,Urías,40,65.44602702213976,114.22129855219816,117.22560860851448,104.35655896441422,119.91586323232441,90.3653522044044,455.7193293574513,113.09139400752102,190.9970836207931
235,676694,Jake,Meyers,39,76.71329174756309,90.55640127488392,109.62596705664262,95.56587062575342,85.2627575939511,115.78060751189314,381.0109965512311,94.55176016546767,190.79870979519578
236,683737,Michael,Busch,65,109.31644074027741,99.72146130765212,122.24956326316511,106.64704826507581,86.92935096173731,65.97697589923844,415.54742379763036,103.12232641035712,190.76903473011504
237,660707,Elehuris,Montero,75,89.75455134464883,86.50324423532601,105.68303366208198,93.83197508275451,85.3725643598613,107.06329772043566,371.39081734002383,92.16441469313146,190.5733392256737
238,680977,Brendan,Donovan,102,84.32821409015209,111.23723566902774,76.84763008594916,94.36152483710359,98.98995145539652,107.06329772043566,381.436342047477,94.65731398336936,190.35306988866324
239,663698,Joey,Bart,21,71.23377090845145,115.37504904262441,67.91642403509172,109.01067693437658,86.18952669823318,121.4284420246684,378.4916767103259,93.92656528255479,190.2576717491147
240,656180,Riley,Adams,39,95.89161468445386,90.22689382161488,114.00256891604683,100.11703196304049,89.40555381383889,88.95339357621059,393.75204851454106,97.7135820036693,190.13608613400152
241,676391,Ernie,Clement,49,91.58627688229471,67.99436223578665,122.24956326316511,94.37036905848485,69.80639352418885,112.71113223321092,354.4206880816255,87.9531042424072,190.10180880016003
242,679529,Spencer,Torkelson,87,107.46474059464657,111.32815522514146,105.85856036754522,102.29692537052546,113.05379476002015,57.654977317914266,432.5374357232323,107.33857094749332,189.89842990377375
243,686823,Will,Brennan,66,79.32851760259366,79.13371010805885,104.94314918675317,94.21078239842952,86.18952669823318,118.60452476828075,364.4771683914747,90.44872227698475,189.41524346242198
244,649966,Luis,Urías,20,56.096594590405516,92.19823772023838,125.84513865325819,106.72373965603302,90.10723245724377,116.55076676363522,414.87434848677333,102.95529591532811,189.2789765923485
245,650490,Yandy,Díaz,102,91.66110227190444,103.31930211479346,82.79629511914365,87.36363269626248,114.37317421172386,93.63515113285325,387.85240414192344,96.24952515273722,188.89765185511607
246,677649,Ezequiel,Duran,29,116.06191984221832,95.13809700981956,110.36418905702405,94.8695990585584,98.7261851270671,63.30281183068954,399.09807025246914,99.04025175803159,188.7226175944855
247,664040,Brandon,Lowe,20,74.79545945387403,91.37703884175853,119.77153157539826,100.37113610507866,106.9938952115998,94.78539660570678,418.51360173383523,103.85841368177641,188.64884171156683
248,669289,Santiago,Espinal,61,73.56930438085969,107.01815359845594,117.08967909946008,103.75162870897938,91.93549514478205,95.27651265029593,419.7949565516775,104.17639493302673,188.59930344860453
249,593871,Jorge,Polanco,66,84.99484028849321,111.02296609348305,93.68371054086774,97.87451848575255,107.03043684247811,88.64644604834237,409.61163196258144,101.64929919838734,188.46994236680513
250,543807,George,Springer,96,85.70313062423065,101.8111785618222,107.0598720193886,103.03054902019868,110.81510575487124,81.18762112114457,422.7167053562807,104.9014566628381,188.34683253552572
251,808982,Jung Hoo,Lee,104,97.09025986800955,102.37814614331207,138.91995825359672,112.23939111928063,78.39348910743821,65.20681664749635,431.93098462362764,107.18807392918957,188.33661218694255
252,678662,Ezequiel,Tovar,79,137.2828053267308,73.60168173506581,117.83090435003867,92.27029605690169,92.247576498109,52.79497479333409,375.95045864011513,93.29593613096175,188.3348261909942
253,547180,Bryce,Harper,76,88.57357040590344,94.88031189639463,100.11817681035073,91.00789415666998,96.30894481260064,97.8957982214381,382.315327676016,94.87544322134619,188.11012753501694
254,679032,Johan,Rojas,71,100.07843166363423,95.24210298468645,93.29571933241549,96.26916924074816,94.18060864376473,86.83545563391985,378.98760020161484,94.04963374890669,187.5065773976837
255,663538,Nico,Hoerner,102,113.6597668171615,105.47339751228775,95.13293219621305,94.78504504870229,114.1633204511685,57.654977317914266,409.5546952083716,101.63516976281362,187.2925418303515
256,571448,Nolan,Arenado,100,115.93296215350473,108.28823488471212,88.383130197018,91.07232508049273,99.63192994474662,66.36205552510947,387.37562010696945,96.13120633744907,187.27871517675618
257,673490,Ha-Seong,Kim,87,94.56897172328901,119.99005100432937,70.94840725094404,89.70015068669962,122.31947980910869,79.87651668067889,402.95808875108173,99.99815467059493,187.22089887257886
258,666310,Bo,Naylor,39,105.48077615289925,109.14479639432268,101.41156952512563,99.47147008867324,99.03765490169651,64.58175986347379,409.06549090981804,101.51376873258762,186.54503674077415
259,624424,Michael,Conforto,85,105.5935898172339,91.9051313481147,90.5891224779442,93.36277992950968,99.99477556331814,80.71696824507998,375.8518093188867,93.2714552969551,186.42673432811205
260,606115,Orlando,Arcia,92,109.75420680731516,98.44183767813523,121.6463581812745,101.78220114161809,105.77805549328619,50.83051061497748,427.64845249431403,106.1253199550078,186.41767866615413
261,593428,Xander,Bogaerts,96,85.70313062423065,111.46397223132831,93.05308935534215,99.89993327858069,110.30677958168376,80.71696824507998,414.7237744469349,102.91792943343961,186.12797886809494
262,642180,Tyler,Wade,43,95.66861092937376,105.59124488380986,94.28822698488798,103.35968886872602,83.62944174680051,84.44857319102077,386.86860248422437,96.00538474936005,186.06397680955732
263,680869,Zack,Gelof,60,93.49432431734253,99.52616072676916,101.87463605263758,98.38220577865421,105.90308865580779,76.85966097820265,405.68609121386874,100.67513627198439,185.85212891975698
264,677587,Brayan,Rocchio,68,98.9939904536568,89.65294376927253,92.3238889227028,100.51543347105603,93.41211273439798,86.12947631982294,375.9043788974293,93.28450097339844,185.8462343601383
265,701538,Jackson,Merrill,81,115.42509174980557,89.16890712279823,141.05718838057513,106.36733384642103,72.92959951388961,52.79497479333409,409.52302886368403,101.62731143679333,185.73734470836317
266,666150,Dominic,Fletcher,40,112.19318918081103,110.28497334956744,89.1403065460579,100.42270705641482,104.04861781588511,57.654977317914266,403.8966047679253,100.23105698086752,185.1551402302302
267,681351,Logan,O'Hoppe,68,120.99265499891388,99.86014113189255,100.20456005177468,98.19684293093759,99.23442803634414,52.007142805139,397.49597215094894,98.64267479351444,185.14257369554088
268,668804,Bryan,Reynolds,97,104.09677346673189,102.47861636999912,88.00688454809007,94.90065574151073,98.2627677921491,75.304460170337,383.64892445174905,95.20638884663761,184.90700566517205
269,623912,Harold,Ramírez,87,111.76333021843246,72.73590457386096,100.35411909662808,85.34945904003747,83.71687634213633,88.15533000375322,342.1563590526629,84.90958605675574,184.86891616784857
270,571745,Mitch,Haniger,70,101.50812354454331,107.04206292678447,101.87463605263758,104.4016657327984,97.81509076450648,63.77346470675415,411.1334554767269,102.02695520628764,184.66774933193636
271,641680,Jonah,Heim,73,107.58251017338043,91.05054181500721,110.91190215408125,96.92854711226012,100.11914717471531,63.30281183068954,399.0101382560639,99.01843053735755,184.46109153939253
272,553993,Eugenio,Suárez,82,114.017468679686,102.15591328656262,88.31340203264362,97.8815030371324,96.39618117565553,63.538138268721845,384.7469995319942,95.4788873639266,184.2566908381305
273,682626,Francisco,Álvarez,41,109.45676993249856,92.93533222566334,107.71990205565778,98.2303957303735,92.34592146239268,64.58175986347379,391.23155147408727,97.08809498669625,184.1073598846824
274,678554,Curtis,Mead,62,102.5421621545047,83.74305643010487,108.73158271002667,96.37462475719978,71.22248313985735,86.83545563391985,360.07174703718863,89.35547208974958,184.04428098396187
275,608324,Alex,Bregman,91,86.30245321600849,107.18089409967013,84.08700118630405,93.48617614423873,112.04638470770314,84.71751769162911,396.80045613791606,98.47007540963634,183.98006086345515
276,642133,Rowdy,Tellez,62,96.51027026306325,105.88674277061159,84.31004362976904,97.53231639324595,97.50190207737629,79.87651668067889,385.2310048710028,95.59899821937955,183.79239169125063
277,621566,Matt,Olson,75,94.74091530824043,99.91203450161291,78.61708248435055,85.78049435495079,126.45567623679,78.8007386782455,390.7652875777042,96.97238685096349,183.74321384420645
278,622569,Pablo,Reyes,41,100.3353724381237,105.66539603892488,87.3211166165465,98.59240711081144,98.9583454683418,71.62481041201372,390.53726523462467,96.91580078365735,182.89589220872605
279,680779,Henry,Davis,41,100.3353724381237,108.33064038787097,104.39628545988111,102.32898769127443,99.11795570296815,59.70567913505291,414.1738692419947,102.78146485493167,182.80199064151998
280,670032,Nicky,Lopez,77,82.56641628025054,99.40598367722686,97.9183395069041,100.41571577912045,100.10833225198512,84.46079794104843,397.8483712152365,98.73012621121802,182.2437333218675
281,681481,Kerry,Carpenter,69,119.23913825979915,91.89111500964466,92.81911284795869,91.96930560220356,98.63400381509037,58.93392535069852,375.31353727489727,93.1378776058445,182.22440941109335
282,608369,Corey,Seager,89,96.64581839545521,89.39497823828523,98.49927160511045,96.34020349217096,109.09575226217802,72.39496966375579,393.3302055977447,97.60889738653891,182.1292914161444
283,642708,Amed,Rosario,89,121.85777102035655,88.31217965515737,106.03278446294932,94.85681425981726,103.50798299741086,46.65602423596966,392.70976137533484,97.45492783226265,181.71182546042576
284,665923,Esteury,Ruiz,28,93.49432431734253,98.38633769277007,105.5791682727335,98.77523813983892,103.00699532227868,67.77401415330331,405.7477394276212,100.6904349042394,181.32460413956233
285,672356,Gabriel,Arias,44,118.9927764038905,66.7501905873321,119.89861012348885,99.83959172632535,99.55224401578872,51.771816367106695,386.040636452935,95.799916544179,181.18221292967758
286,641598,Mitch,Garver,54,62.329549544895016,118.2290634136788,96.45577243281645,97.86284006382556,111.12486146627548,89.62867813752067,423.67253737659627,105.13865611577093,181.11776995697875
287,663728,Cal,Raleigh,56,93.49432431734253,100.24485273779418,114.308154625991,98.58437673160483,94.45427583368019,65.07287590806295,407.5916599290702,101.14802256075144,180.43162267345417
288,624428,Adam,Frazier,54,83.10606605986001,110.87790331381244,86.51853282411501,94.17636121377537,116.1684925063143,75.0691337323047,407.7412898580171,101.1851547519045,180.27275464798686
289,642350,José,Siri,46,113.81917742980829,98.64566693144387,95.66276800064749,93.47180481575367,90.22966076221286,57.89030375594657,378.0099005100579,93.80700761058863,179.66174820346606
290,647304,Josh,Naylor,95,86.60526884132781,84.59044379595466,93.65893959677972,93.79757243061286,105.479563625933,85.23095719279051,377.5265194492802,93.68705167613822,179.6051646931974
291,656305,Matt,Chapman,88,97.74406633176719,102.86797670815437,106.26578415835472,98.09122937611954,104.05808711128152,56.478345127752746,411.28307735391013,102.06408539931353,179.1752911290735
292,664023,Ian,Happ,74,111.18243972873165,99.89997365727422,85.18453610358846,92.92886888453002,111.38338834848595,53.14098837020372,389.39676699387866,96.63277452692395,178.79448857639164
293,607680,Kevin,Pillar,22,67.99587223079456,90.7424760720241,108.57691474031112,94.32410082619555,80.86918554402125,103.07297985814876,374.512677182552,92.9391360155415,178.47356206001314
294,681546,James,Outman,48,93.49432431734253,95.51839586528853,101.07247356403415,97.58052811662373,108.23801027219982,63.538138268721845,402.40940781814624,99.86199390765668,178.37822520068886
295,623993,Anthony,Santander,89,79.8378499788543,86.02858121113972,101.33845375762371,90.71517870762806,102.43293749905405,87.54143494801676,380.5151511754455,94.42871108427369,178.1183535477092
296,664913,Seth,Brown,56,93.49432431734253,90.7424760720241,104.96174623605086,94.21671962869449,86.65541603173713,75.304460170337,376.5763579685066,93.45125942535869,177.85065166919844
297,694192,Jackson,Chourio,65,92.05595009707572,91.09103872018807,141.05718838057513,104.75708597686778,75.363789045315,58.93392535069852,412.269102122946,102.30877749041582,177.80371521430294
298,664056,Harrison,Bader,67,122.79851552128571,88.603764514771,100.71696973385762,95.91595493052779,91.09905670003128,45.1826761022022,376.3357458791877,93.39154908427109,177.38214489601506
299,670541,Yordan,Álvarez,101,85.16314690292587,92.0449996520053,78.67546150599735,85.68579508318052,100.05479838447069,92.41911020904995,356.4610546256539,88.45944198558749,177.2505705415754
300,656775,Cedric,Mullins,77,72.8527202472799,99.46828686595356,113.72052396573497,102.4615494903188,104.5989401677587,72.39496966375579,420.24930048976603,104.28914500967971,176.91298996519757
301,663457,Lars,Nootbaar,51,80.66176999927592,122.5145941566482,82.95506078571918,99.19993948949556,112.28360358852396,65.07287590806295,416.95319802038694,103.47118360440139,176.33850655807083
302,641313,Tim,Anderson,63,124.65909908979003,79.87432958720734,93.69492074914115,87.95008144992218,91.02258427009671,52.79497479333409,352.54191605636737,87.48686782522834,176.2139047667904
303,691023,Jordan,Walker,42,80.13799227200788,91.87860941424324,107.86726170279275,97.7090927122978,100.98325143001946,74.22868216790361,398.4382152593532,98.87650201952583,176.05983923948156
304,676369,Nelson,Velázquez,57,111.53708865928581,105.94968161764069,114.6089655592173,102.44642554441785,88.1263699948227,35.427325580135815,411.13144271609855,102.02645571923365,175.50866283894447
305,663611,Nick,Madrigal,34,76.99532590839972,108.09448560303811,95.50747129934774,95.36096953092976,120.66533737752646,65.20681664749635,419.62826381084204,104.1350284312841,175.23609970923212
306,608841,Joey,Meneses,81,101.57408073982891,94.9149100367258,99.37464498386122,96.42710262083686,108.13593395935737,50.83051061497748,398.85259160078124,98.9793337299163,175.18162940731952
307,672279,Michael,Siani,34,76.99532590839972,101.12064782219694,141.05718838057513,115.27343150693068,92.34592146239268,48.41001010950235,449.7971891720954,111.62175459149235,174.32442260044337
308,666134,Nolan,Jones,57,98.41507822878161,113.2855377857695,70.62737373397144,82.31298790111306,121.05270603684437,57.654977317914266,387.2786054576984,96.1071311639411,174.14215893728903
309,621028,Kevin,Newman,42,53.425328181338585,98.48020658979358,118.85374206141053,103.9444756024905,107.52356796017209,81.42294755917689,428.8019922138667,106.41158258756104,173.83572045781878
310,686681,Michael,Massey,33,67.99587223079456,88.5292449483162,97.2439707775177,94.62354241611996,99.24854589493518,90.3653522044044,379.645304036889,94.2128496556801,173.3934618732796
311,457705,Andrew,McCutchen,50,89.75455134464883,115.49042409166704,83.66241061305992,97.11751147015075,123.7073206727582,46.96620279044703,419.97766684763593,104.22173635424447,172.5821134217924
